year,iso," country_name","disaster type",occurrence,"Total deaths",Injured,Affected,Homeless,"Total affected","Total damage  ('000 US$)"
2013,MYS,Malaysia,Flood,1,4,,75000,,75000,2000
2013,MEX,Mexico,Flood,1,13,,,,,
2013,MEX,Mexico,Storm,4,210,,172000,,172000,5702000
2013,MOZ,Mozambique,Epidemic,1,2,,317,,317,
2013,MOZ,Mozambique,Flood,2,136,76,315910,,315986,30000
2013,NLD,"Netherlands (the)",Storm,3,2,,,,,10000
2013,NZL,"New Zealand",Drought,1,,,,,,823000
2013,NZL,"New Zealand",Earthquake,1,,4,13836,,13840,50000
2013,NZL,"New Zealand",Storm,1,,,,,,20000
2013,NGA,Nigeria,Flood,1,19,,81506,,81506,
2013,PAK,Pakistan,Earthquake,3,462,824,200150,,200974,100000
2013,PAK,Pakistan,Flood,2,268,912,1496870,,1497782,1500000
2013,PER,Peru,Earthquake,1,,29,7055,,7084,
2013,PER,Peru,"Extreme temperature ",1,1,,87454,5247,92701,
2013,PER,Peru,Flood,2,68,387,180734,,181121,
2013,PER,Peru,"Volcanic activity",1,,,1040,,1040,
2013,PHL,"Philippines (the)",Earthquake,1,230,976,3221248,,3222224,51459
2013,PHL,"Philippines (the)",Flood,5,105,59,4500279,,4500338,2234788
2013,PHL,"Philippines (the)",Storm,8,7415,28858,17915713,,17944571,10136563
2013,PRT,Portugal,Storm,2,1,21,3900,46,3967,
2013,PRT,Portugal,Wildfire,1,9,,,,,
2013,SAU,"Saudi Arabia",Flood,2,39,,1021,,1021,
2013,ZAF,"South Africa",Storm,1,3,,2870,,2870,
2013,ESP,Spain,Flood,1,,,600,,600,
2013,ESP,Spain,Storm,1,,,,,,
2013,SWE,Sweden,Storm,1,7,,,,,
2013,TWN,"Taiwan (Province of China)",Earthquake,2,5,116,1500,,1616,2100
2013,TWN,"Taiwan (Province of China)",Storm,3,5,54,,,54,61600
2013,THA,Thailand,Flood,3,84,,3500000,15254,3515254,579000
2013,USA,"United States of America (the)","Extreme temperature ",1,19,,,,,200000
2013,USA,"United States of America (the)",Flood,7,31,,29325,5400,34725,2277000
2013,USA,"United States of America (the)",Storm,15,140,985,175889,600,177474,14602000
2013,USA,"United States of America (the)",Wildfire,5,22,17,111,2247,2375,708400
2013,VNM,"Viet Nam",Flood,6,141,66,2158865,2070,2161001,78500
2013,VNM,"Viet Nam",Storm,4,74,584,1962485,375,1963444,1474230
2014,AFG,Afghanistan,Flood,2,512,135,140000,10000,150135,3000
2014,AFG,Afghanistan,Storm,1,63,,,,,
2014,ARG,Argentina,Flood,3,3,,7203,,7203,62000
2014,ARG,Argentina,Landslide,1,24,,350,,350,
2014,AUS,Australia,"Extreme temperature ",1,139,,,,,
2014,AUS,Australia,Storm,1,,12,52527,,52539,1000000
2014,AUS,Australia,Wildfire,2,2,,,258,258,125000
2014,BGD,Bangladesh,Flood,2,59,447,3200000,,3200447,160000
2014,BGD,Bangladesh,Storm,2,20,12,1250,4000,5262,
2014,BEL,Belgium,Storm,1,,,,,,
2014,BRA,Brazil,Drought,1,,,27000000,,27000000,5000000
2014,BRA,Brazil,Flood,4,41,52,550600,67500,618152,200000
2014,KHM,Cambodia,Flood,1,45,,472500,57950,530450,2000
2014,CAN,Canada,"Extreme temperature ",1,,,,,,
2014,CAN,Canada,Flood,1,,4,6900,,6904,129000
2014,CHL,Chile,Earthquake,1,6,,513387,,513387,100000
2014,CHL,Chile,Flood,1,,,10917,1638,12555,
2014,CHL,Chile,Wildfire,1,12,500,10500,,11000,34000
2014,CHN,China,Drought,2,,,27726000,,27726000,3680000
2014,CHN,China,Earthquake,8,738,3905,2388978,2090,2394973,5640000
2014,CHN,China,Flood,13,473,,23157500,424000,23581500,9667000
2014,CHN,China,Landslide,2,35,22,,385,407,
2014,CHN,China,Storm,16,329,189,11145250,64255,11209694,10069973
2014,COL,Colombia,Flood,4,77,,72214,,72214,8000
2014,COL,Colombia,Storm,1,11,18,,,18,
2014,DOM,"Dominican Republic (the)",Flood,1,1,,300,,300,
2014,FRA,France,Flood,3,14,,4000,,4000,303000
2014,FRA,France,Storm,4,8,,,,,182000
2014,DEU,Germany,Storm,2,8,1,,,1,400000
2014,GHA,Ghana,Epidemic,1,249,29611,26858,,56469,
2014,GRC,Greece,Earthquake,2,3,25,77000,,77025,628000
2014,GRC,Greece,Flood,1,,,,,,
2014,IND,India,"Extreme temperature ",3,180,,,,,
2014,IND,India,Flood,7,622,,4572500,650000,5222500,16465000
2014,IND,India,Landslide,1,151,,,200,200,
2014,IND,India,Storm,5,119,84,931480,,931564,7000000
2014,IDN,Indonesia,Flood,6,77,,417977,5250,423227,928000
2014,IDN,Indonesia,Landslide,2,127,,1900,2000,3900,
2014,IDN,Indonesia,"Volcanic activity",2,39,72,115088,,115160,186000
2014,IRL,Ireland,Storm,1,1,,,,,
2014,ITA,Italy,Flood,4,10,1,8610,1000,9611,837000
2014,ITA,Italy,Storm,1,5,,,,,250000
2014,JPN,Japan,Earthquake,1,,41,2466,150,2657,2000
2014,JPN,Japan,"Extreme temperature ",1,27,17000,,,17000,
2014,JPN,Japan,Landslide,1,82,67,,,67,38000
2014,JPN,Japan,Storm,9,129,4817,36465,,41282,6641000
2014,JPN,Japan,"Volcanic activity",1,63,69,,,69,
2014,KOR,"Korea (the Republic of)",Flood,1,17,,,,,2000
2014,KOR,"Korea (the Republic of)",Storm,2,24,101,,,101,11000
2014,MYS,Malaysia,Drought,1,,,2200000,,2200000,
2014,MYS,Malaysia,Flood,1,17,,230000,,230000,284000
2014,MEX,Mexico,Earthquake,2,3,,27381,,27381,
2014,MEX,Mexico,Storm,6,19,135,144000,,144135,2541500
2014,MAR,Morocco,Flood,1,11,,,,,
2014,MAR,Morocco,Storm,2,49,,117000,,117000,300000
2014,MOZ,Mozambique,Epidemic,1,43,5118,,,5118,
2014,MOZ,Mozambique,Flood,1,5,,300,,300,
2014,NGA,Nigeria,Epidemic,2,763,21,35996,,36017,
2014,NGA,Nigeria,Flood,1,15,,10000,,10000,
2014,PAK,Pakistan,"Extreme temperature ",1,139,,,,,18000
2014,PAK,Pakistan,Flood,1,255,673,2530000,,2530673,2000000
2014,PAK,Pakistan,Storm,1,16,82,,,82,
2014,PER,Peru,Earthquake,1,8,4,600,,604,
2014,PER,Peru,"Extreme temperature ",1,505,,109257,,109257,
2014,PER,Peru,Flood,3,41,,90178,2700,92878,
2014,PHL,"Philippines (the)",Flood,3,5,,145130,,145130,
2014,PHL,"Philippines (the)",Storm,9,326,2269,13066714,,13068983,1062899
2014,PHL,"Philippines (the)","Volcanic activity",1,,,60545,,60545,
2014,PRT,Portugal,Storm,2,1,4,50,,54,
2014,ZAF,"South Africa",Earthquake,1,1,2,2000,,2002,
2014,ZAF,"South Africa",Flood,1,32,,7185,,7185,85000
2014,ESP,Spain,Storm,1,3,,,,,
2014,TWN,"Taiwan (Province of China)",Storm,2,,,,,,420000
2014,THA,Thailand,Drought,1,,,,,,
2014,THA,Thailand,Earthquake,1,1,23,17500,,17523,62000
2014,THA,Thailand,"Extreme temperature ",1,63,,1000000,,1000000,
2014,THA,Thailand,Flood,4,29,8,131280,,131288,10000
2014,THA,Thailand,Storm,1,,,,2000,2000,
2014,USA,"United States of America (the)",Drought,1,,,,,,2200000
2014,USA,"United States of America (the)",Earthquake,1,1,250,3000,,3250,700000
2014,USA,"United States of America (the)","Extreme temperature ",1,21,,,,,2500000
2014,USA,"United States of America (the)",Flood,2,2,,102000,,102000,1690000
2014,USA,"United States of America (the)",Landslide,1,43,,,150,150,20000
2014,USA,"United States of America (the)",Storm,13,136,51,1134,30,1215,9568000
2014,USA,"United States of America (the)",Wildfire,1,2,,429,,429,100000
2014,VNM,"Viet Nam",Storm,3,38,,48075,,48075,10700
2015,AFG,Afghanistan,Earthquake,2,115,58092,,35040,93132,
2015,AFG,Afghanistan,Flood,1,7,10,,3000,3010,
2015,AFG,Afghanistan,Landslide,4,324,,26575,7060,33635,3000
2015,ARG,Argentina,Flood,3,11,,141133,,141133,
2015,ARG,Argentina,Storm,1,8,,4500,,4500,17200
2015,ARG,Argentina,"Volcanic activity",1,,,,,,
2015,AUS,Australia,Flood,1,6,,,,,400000
2015,AUS,Australia,Storm,4,8,,1990,6048,8038,1981000
2015,AUS,Australia,Wildfire,3,2,164,,453,617,351000
2015,BGD,Bangladesh,Earthquake,1,4,200,,,200,
2015,BGD,Bangladesh,Flood,2,31,20651,1391250,,1411901,40000
2015,BGD,Bangladesh,Landslide,1,7,3,1000,,1003,
2015,BGD,Bangladesh,Storm,4,117,250,2660000,,2660250,44000
2015,BEL,Belgium,"Extreme temperature ",1,410,,,,,
2015,BRA,Brazil,Flood,4,11,,298510,,298510,2000
2015,BRA,Brazil,Landslide,1,15,,,,,
2015,BRA,Brazil,Storm,1,2,97,10940,,11037,2000
2015,KHM,Cambodia,Flood,1,,,22000,,22000,
2015,KHM,Cambodia,Storm,1,,,6300,,6300,
2015,CAN,Canada,Wildfire,1,,,13000,36,13036,
2015,CHL,Chile,Earthquake,1,19,15,681484,,681499,800000
2015,CHL,Chile,Flood,2,178,16,164240,29741,193997,1500000
2015,CHL,Chile,Storm,1,6,4,934,,938,
2015,CHL,Chile,"Volcanic activity",2,,,7600,,7600,600000
2015,CHL,Chile,Wildfire,1,1,32,,,32,
2015,CHN,China,Drought,1,,,,,,2464000
2015,CHN,China,Earthquake,5,33,678,208640,18500,227818,32850
2015,CHN,China,Flood,12,310,,1332440,41910,1374350,6992000
2015,CHN,China,Landslide,1,38,,300,,300,
2015,CHN,China,Storm,17,119,185,2153500,35800,2189485,8983690
2015,COL,Colombia,Drought,1,,,,,,
2015,COL,Colombia,Earthquake,1,,1,40835,400,41236,
2015,COL,Colombia,Flood,1,,,8105,,8105,
2015,COL,Colombia,Landslide,1,93,48,,300,348,
2015,DOM,"Dominican Republic (the)",Flood,2,2,,20850,350,21200,
2015,DOM,"Dominican Republic (the)",Storm,1,,,33,2100,2133,
2015,EGY,Egypt,"Extreme temperature ",1,110,66,,,66,
2015,EGY,Egypt,Storm,2,31,35,100,,135,100000
2015,FJI,Fiji,Drought,1,,,67000,,67000,
2015,FRA,France,"Extreme temperature ",1,3275,,,,,
2015,FRA,France,Flood,1,20,,,,,924000
2015,FRA,France,Storm,1,3,,750,,750,
2015,GHA,Ghana,Epidemic,1,85,465,,,465,
2015,GHA,Ghana,Flood,1,25,,,5000,5000,12000
2015,GRC,Greece,Flood,2,3,,500,,500,
2015,IND,India,Drought,1,,,330000000,,330000000,3000000
2015,IND,India,Earthquake,3,98,570,,,570,
2015,IND,India,"Extreme temperature ",1,2248,,,,,
2015,IND,India,Flood,10,839,1025,16358337,54097,16413459,2880000
2015,IND,India,Landslide,1,3,,9000,,9000,
2015,IND,India,Storm,6,212,100,135000,,135100,1069000
2015,IDN,Indonesia,Drought,1,11,,,,,
2015,IDN,Indonesia,Earthquake,1,,62,12185,,12247,
2015,IDN,Indonesia,Flood,6,9,,67294,15,67309,235000
2015,IDN,Indonesia,Landslide,3,45,,,160,160,
2015,IDN,Indonesia,Wildfire,1,19,,409664,,409664,1000000
2015,IRL,Ireland,Storm,1,1,,,,,
2015,ITA,Italy,Flood,3,6,,550,,550,274000
2015,ITA,Italy,Storm,1,3,,,,,869000
2015,JPN,Japan,"Extreme temperature ",3,39,14867,,,14867,
2015,JPN,Japan,Flood,1,21,46,45000,,45046,1400000
2015,JPN,Japan,Storm,6,11,205,60828,,61033,230200
2015,PRK,"Korea (the Democratic People's Republic of)",Drought,1,,,18000000,,18000000,
2015,PRK,"Korea (the Democratic People's Republic of)",Flood,1,33,,3541,,3541,
2015,KOR,"Korea (the Republic of)",Epidemic,1,36,185,,,185,
2015,MYS,Malaysia,Earthquake,1,24,10,,,10,2
2015,MYS,Malaysia,Flood,1,1,,3000,,3000,
2015,MEX,Mexico,Flood,1,,,3000,,3000,
2015,MEX,Mexico,Storm,3,42,458,17592,741,18791,825000
2015,MOZ,Mozambique,Flood,1,160,,177645,,177645,
2015,NZL,"New Zealand",Flood,2,1,,500,,500,271000
2015,NGA,Nigeria,Epidemic,1,97,,2108,,2108,
2015,NGA,Nigeria,Flood,1,53,,100420,,100420,25000
2015,PAK,Pakistan,Earthquake,2,283,1830,366945,133900,502675,
2015,PAK,Pakistan,"Extreme temperature ",1,1229,,80000,,80000,
2015,PAK,Pakistan,Flood,6,367,499,1576991,,1577490,1000
2015,PAK,Pakistan,"Mass movement (dry)",1,13,,,,,
2015,PER,Peru,"Extreme temperature ",1,21,,200620,,200620,94000
2015,PER,Peru,Flood,2,9,55,150585,,150640,
2015,PHL,"Philippines (the)",Drought,1,,,181687,,181687,84399
2015,PHL,"Philippines (the)",Flood,5,53,,231309,,231309,200
2015,PHL,"Philippines (the)",Storm,10,148,131,3602774,3300,3606205,1881367
2015,PRT,Portugal,Flood,1,1,,,,,
2015,SAU,"Saudi Arabia",Flood,2,23,,,,,2000
2015,ZAF,"South Africa",Drought,1,,,2700000,,2700000,250000
2015,ESP,Spain,Flood,2,8,,150,,150,2000
2015,TWN,"Taiwan (Province of China)",Storm,3,9,762,,,762,26000
2015,THA,Thailand,Drought,1,,,,,,3300000
2015,THA,Thailand,Storm,1,3,,,,,561
2015,USA,"United States of America (the)",Drought,1,,,,,,1800000
2015,USA,"United States of America (the)",Flood,5,98,50,28600,,28650,3402000
2015,USA,"United States of America (the)",Storm,19,209,176,4400,,4576,14320000
2015,USA,"United States of America (the)",Wildfire,4,12,8,600,12756,13364,1952000
2015,VNM,"Viet Nam",Drought,1,,,1750000,,1750000,6750000
2015,VNM,"Viet Nam",Flood,2,34,,15100,,15100,204000
2015,VNM,"Viet Nam",Storm,2,18,,,115,115,12800
2016,AFG,Afghanistan,Flood,4,84,,,,,
2016,ARG,Argentina,Flood,2,,,85769,,85769,1002000
2016,AUS,Australia,Epidemic,1,,2016,,,2016,
2016,AUS,Australia,Flood,1,1,,280,,280,25000
2016,AUS,Australia,Storm,1,5,,,,,500000
2016,AUS,Australia,Wildfire,1,2,,,540,540,110000
2016,BGD,Bangladesh,Earthquake,1,5,70,,,70,
2016,BGD,Bangladesh,Flood,1,106,,1900000,,1900000,150000
2016,BGD,Bangladesh,Storm,2,87,,1083855,119700,1203555,600000
2016,BEL,Belgium,Flood,1,1,,,,,
2016,BEL,Belgium,Storm,1,1,,,,,
2016,BRA,Brazil,Epidemic,1,261,777,,,777,
2016,BRA,Brazil,Flood,2,33,,50500,,50500,200000
2016,KHM,Cambodia,Drought,1,,,2500000,,2500000,
2016,CAN,Canada,Flood,1,,,300,,300,
2016,CAN,Canada,Wildfire,1,,,88000,,88000,4000000
2016,CHL,Chile,Flood,1,12,100,,,100,100000
2016,CHN,China,Drought,1,,,10000000,,10000000,3000000
2016,CHN,China,Earthquake,3,3,,46200,5120,51320,200500
2016,CHN,China,"Extreme temperature ",1,5,,,,,1600000
2016,CHN,China,Flood,12,816,,61241700,55500,61297200,31793000
2016,CHN,China,Landslide,3,123,7,237600,,237607,700000
2016,CHN,China,Storm,13,340,1895,577900,24900,604695,7624160
2016,COL,Colombia,Epidemic,1,,12,,,12,
2016,COL,Colombia,Flood,2,10,,,2272,2272,
2016,DOM,"Dominican Republic (the)",Flood,2,15,,2792000,,2792000,
2016,DOM,"Dominican Republic (the)",Storm,1,,,,,,
2016,EGY,Egypt,Storm,1,26,72,32500,,32572,25000
2016,FJI,Fiji,Storm,2,47,144,545414,,545558,600000
2016,FRA,France,Flood,1,5,24,,,24,2400000
2016,DEU,Germany,Flood,1,7,,,,,2000000
2016,GHA,Ghana,Epidemic,1,,172,,,172,
2016,GHA,Ghana,Flood,1,10,,,,,
2016,GRC,Greece,Flood,1,4,,200,,200,56000
2016,IND,India,Earthquake,1,8,308,10500,,10808,75000
2016,IND,India,"Extreme temperature ",1,300,,,,,
2016,IND,India,Flood,8,666,,1806000,2000000,3806000,1499000
2016,IND,India,Landslide,2,20,5,,,5,
2016,IND,India,Storm,3,128,,,,,1000000
2016,IND,India,Wildfire,1,7,,,,,
2016,IDN,Indonesia,Earthquake,3,104,865,88931,,89796,100000
2016,IDN,Indonesia,Flood,10,89,,383089,8920,392009,108000
2016,IDN,Indonesia,Landslide,2,77,,,,,25000
2016,ITA,Italy,Earthquake,3,297,444,29729,,30173,5400000
2016,ITA,Italy,Flood,1,2,,400,,400,100000
2016,JPN,Japan,Earthquake,3,58,2491,393243,23991,419725,20100000
2016,JPN,Japan,"Extreme temperature ",2,11,1100,,,1100,
2016,JPN,Japan,Flood,1,7,,6000,,6000,
2016,JPN,Japan,Storm,4,25,70,9633,,9703,100000
2016,PRK,"Korea (the Democratic People's Republic of)",Flood,2,552,,667715,,667715,61000
2016,KOR,"Korea (the Republic of)",Earthquake,1,,32,29800,,29832,21000
2016,KOR,"Korea (the Republic of)","Extreme temperature ",1,6,,,,,127000
2016,KOR,"Korea (the Republic of)",Storm,1,9,,1500,,1500,126000
2016,MYS,Malaysia,Flood,4,,,31841,,31841,132000
2016,MEX,Mexico,Flood,5,25,,50000,3000,53000,25000
2016,MEX,Mexico,Storm,2,65,,21500,,21500,50000
2016,MAR,Morocco,"Extreme temperature ",1,,,750000,,750000,
2016,MOZ,Mozambique,Drought,1,,,2300000,,2300000,
2016,MOZ,Mozambique,Flood,2,63,,171600,,171600,
2016,MOZ,Mozambique,Storm,1,12,200,,1500,1700,1500
2016,NLD,"Netherlands (the)",Storm,1,,,,,,844000
2016,NZL,"New Zealand",Earthquake,1,2,50,,,50,3900000
2016,NZL,"New Zealand",Flood,1,,,300,,300,25000
2016,NGA,Nigeria,Epidemic,2,1287,15432,,,15432,
2016,NGA,Nigeria,Flood,1,18,,,12000,12000,
2016,NGA,Nigeria,Storm,1,28,,1000,,1000,
2016,PAK,Pakistan,Earthquake,1,6,42,100,,142,
2016,PAK,Pakistan,Flood,7,369,267,3135,7360,10762,2000
2016,PAK,Pakistan,Storm,1,34,191,,,191,
2016,PER,Peru,Earthquake,2,5,84,11315,40,11439,
2016,PER,Peru,Epidemic,1,26,54,,,54,
2016,PER,Peru,Flood,1,2,,10000,,10000,2000
2016,PHL,"Philippines (the)",Earthquake,1,8,202,,,202,
2016,PHL,"Philippines (the)",Flood,2,45,,2563098,,2563098,9320
2016,PHL,"Philippines (the)",Storm,8,34,2,2971510,,2971512,170754
2016,PRT,Portugal,Wildfire,1,3,,699,462,1161,157000
2016,SAU,"Saudi Arabia",Flood,2,21,,915,,915,
2016,SAU,"Saudi Arabia",Storm,1,3,2,120,,122,50000
2016,SGP,Singapore,Epidemic,1,,13051,,,13051,
2016,ZAF,"South Africa","Extreme temperature ",1,11,20,,,20,
2016,ZAF,"South Africa",Flood,2,13,,7500,,7500,280000
2016,ESP,Spain,Flood,1,5,,150,,150,50000
2016,TWN,"Taiwan (Province of China)",Earthquake,1,117,525,,,525,700000
2016,TWN,"Taiwan (Province of China)","Extreme temperature ",1,85,,,,,
2016,TWN,"Taiwan (Province of China)",Storm,3,10,460,,,460,180000
2016,THA,Thailand,"Extreme temperature ",1,14,,,,,
2016,THA,Thailand,Flood,3,21,,808843,,808843,145000
2016,USA,"United States of America (the)",Earthquake,1,,,120,,120,20000
2016,USA,"United States of America (the)",Flood,6,54,,91000,,91000,15150000
2016,USA,"United States of America (the)",Storm,16,199,98,85018800,570,85019468,27350000
2016,USA,"United States of America (the)",Wildfire,4,16,191,456,7805,8452,1500000
2016,VNM,"Viet Nam",Epidemic,1,27,79204,,,79204,
2016,VNM,"Viet Nam",Flood,4,91,50,1424260,4275,1428585,161280
2016,VNM,"Viet Nam",Storm,4,71,20,992820,2500,995340,685157
2017,AFG,Afghanistan,Flood,1,36,22,500,1300,1822,
2017,AFG,Afghanistan,Landslide,2,123,13,,350,363,
2017,AFG,Afghanistan,Storm,2,67,10,9045,,9055,
2017,ARG,Argentina,Flood,3,1,,51777,,51777,
2017,ARG,Argentina,Landslide,1,,,2666,,2666,
2017,AUS,Australia,Storm,2,12,,51000,,51000,3190000
2017,AUS,Australia,Wildfire,1,,2,27,114,143,20000
2017,BGD,Bangladesh,Epidemic,1,15,789,,,789,
2017,BGD,Bangladesh,Flood,2,144,,8076725,9300,8086025,628000
2017,BGD,Bangladesh,Landslide,1,160,187,80000,,80187,
2017,BGD,Bangladesh,Storm,2,19,12,3300000,,3300012,
2017,BRA,Brazil,Epidemic,1,154,310,,,310,
2017,BRA,Brazil,Flood,1,14,,104140,,104140,100000
2017,CAN,Canada,Flood,2,2,,19113,,19113,200000
2017,CAN,Canada,Wildfire,1,,,43441,,43441,
2017,CHL,Chile,Flood,3,9,24,4200,3000,7224,2000
2017,CHL,Chile,Landslide,1,22,12,,130,142,
2017,CHL,Chile,Wildfire,1,11,16,7157,450,7623,550000
2017,CHN,China,Drought,1,,,2000000,,2000000,122000
2017,CHN,China,Earthquake,4,37,552,240900,6965,248417,533000
2017,CHN,China,Flood,12,231,8,12289500,44100,12333608,8446000
2017,CHN,China,Landslide,4,155,12,400,750,1162,2300
2017,CHN,China,Storm,9,91,406,277400,29400,307206,7381600
2017,COL,Colombia,Flood,4,35,30,30697,126,30853,2000
2017,COL,Colombia,Landslide,2,349,383,45489,,45872,102000
2017,COL,Colombia,Storm,1,,,,,,
2017,DOM,"Dominican Republic (the)",Storm,3,5,,42560,27,42587,63000
2017,FRA,France,Flood,1,1,,160,,160,
2017,FRA,France,Storm,1,2,11,,,11,100000
2017,FRA,France,Wildfire,1,,12,12000,,12012,
2017,DEU,Germany,Flood,1,,,600,,600,
2017,DEU,Germany,Storm,2,5,24,,,24,899000
2017,GHA,Ghana,Flood,1,,,1000000,,1000000,
2017,GHA,Ghana,Storm,1,20,12,,,12,
2017,GRC,Greece,Earthquake,2,3,131,720,,851,
2017,GRC,Greece,"Extreme temperature ",1,,,,,,
2017,GRC,Greece,Flood,1,23,24,6000,,6024,
2017,IND,India,"Extreme temperature ",1,264,,,,,
2017,IND,India,Flood,9,1046,12,22271831,,22271843,2117000
2017,IND,India,Landslide,3,96,,,100,100,
2017,IND,India,Storm,5,940,32,63220,60000,123252,
2017,IDN,Indonesia,Earthquake,1,4,36,8859,,8895,
2017,IDN,Indonesia,Flood,7,44,15,339790,75,339880,21000
2017,IDN,Indonesia,Landslide,2,40,17,50500,160,50677,13000
2017,IDN,Indonesia,Storm,1,11,35,,2000,2035,
2017,IDN,Indonesia,"Volcanic activity",1,,,133349,,133349,
2017,IRL,Ireland,Flood,1,,,300,,300,
2017,ITA,Italy,Drought,1,,,,,,2300000
2017,ITA,Italy,Earthquake,2,31,53,2600,,2653,18000
2017,ITA,Italy,Flood,1,,,1000,,1000,125000
2017,ITA,Italy,Storm,2,13,,1000,,1000,219500
2017,JPN,Japan,Flood,1,37,34,2610,300,2944,700000
2017,JPN,Japan,Storm,3,12,317,41538,,41855,1502000
2017,PRK,"Korea (the Democratic People's Republic of)",Drought,1,,,,,,
2017,PRK,"Korea (the Democratic People's Republic of)",Epidemic,1,,,126574,,126574,
2017,KOR,"Korea (the Republic of)",Earthquake,1,,57,5000,,5057,
2017,MYS,Malaysia,Flood,3,9,,21981,,21981,
2017,MYS,Malaysia,Storm,1,,,426,,426,
2017,MEX,Mexico,Earthquake,2,467,6250,1450000,,1456250,8300000
2017,MEX,Mexico,Flood,1,2,,800,,800,
2017,MEX,Mexico,Storm,4,29,,1410,1600,3010,2000
2017,MAR,Morocco,"Extreme temperature ",2,,,1650000,,1650000,
2017,MOZ,Mozambique,Epidemic,1,1,1799,,,1799,
2017,MOZ,Mozambique,Storm,1,7,102,750000,,750102,17000
2017,NZL,"New Zealand",Flood,1,,,2200,,2200,71000
2017,NZL,"New Zealand",Storm,1,,,171,12,183,20000
2017,NGA,Nigeria,Epidemic,2,11,1704,,,1704,
2017,NGA,Nigeria,Flood,2,20,,10000,500,10500,
2017,PAK,Pakistan,Epidemic,1,25,2492,,,2492,
2017,PAK,Pakistan,Flood,2,180,817,62200,,63017,110000
2017,PAK,Pakistan,Landslide,1,9,3,110,,113,
2017,PAK,Pakistan,Storm,2,26,113,,,113,
2017,PER,Peru,Flood,3,200,505,2188000,,2188505,3200000
2017,PHL,"Philippines (the)",Earthquake,3,11,650,57707,,58357,20338
2017,PHL,"Philippines (the)",Flood,3,22,,1842000,,1842000,8100
2017,PHL,"Philippines (the)",Storm,8,200,88,2912315,53645,2966048,132775.91999999998
2017,PRT,Portugal,Wildfire,2,109,275,500,2700,3475,732000
2017,SAU,"Saudi Arabia",Flood,1,4,,481,,481,
2017,ZAF,"South Africa",Flood,1,3,,200,,200,
2017,ZAF,"South Africa",Storm,2,20,18,6918,500,7436,603000
2017,ZAF,"South Africa",Wildfire,1,9,,,5500,5500,420000
2017,ESP,Spain,Wildfire,2,4,,1500,,1500,
2017,TWN,"Taiwan (Province of China)",Flood,1,5,35,4000,39,4074,28100
2017,TWN,"Taiwan (Province of China)",Storm,1,1,131,,,131,17200
2017,THA,Thailand,Flood,4,150,,3790498,,3790498,1308400
2017,THA,Thailand,Storm,2,,,28560,,28560,
2017,USA,"United States of America (the)",Drought,1,,,,,,2500000
2017,USA,"United States of America (the)",Flood,3,30,70,300,,370,1700000
2017,USA,"United States of America (the)",Storm,17,222,301,756860,97000,854161,171110000
2017,USA,"United States of America (the)",Wildfire,3,32,187,9,12108,12304,15200000
2017,VNM,"Viet Nam",Flood,5,137,63,89000,1140,90203,177655
2017,VNM,"Viet Nam",Storm,4,147,113,5042900,,5043013,2985000
2018,AFG,Afghanistan,Drought,1,,,3000000,,3000000,
2018,AFG,Afghanistan,Flood,3,101,,4000,,4000,
2018,AFG,Afghanistan,Landslide,2,22,,2750,,2750,
2018,ARG,Argentina,Drought,1,,,,,,3400000
2018,ARG,Argentina,Flood,2,,,62000,,62000,
2018,AUS,Australia,Drought,1,,,,,,1200000
2018,AUS,Australia,Flood,1,,,600,,600,11400
2018,BGD,Bangladesh,"Extreme temperature ",1,34,,,,,
2018,BGD,Bangladesh,Flood,2,35,,14000,,14000,
2018,BGD,Bangladesh,Storm,1,33,,,,,
2018,BEL,Belgium,"Extreme temperature ",1,,,,,,
2018,BEL,Belgium,Storm,1,1,,,,,
2018,BRA,Brazil,Flood,2,7,,1250,,1250,43000
2018,KHM,Cambodia,Flood,1,,,5817,,5817,
2018,CAN,Canada,"Extreme temperature ",1,70,,,,,
2018,CAN,Canada,Wildfire,1,,,3000,,3000,
2018,CHN,China,Earthquake,2,,24,30000,,30024,7000
2018,CHN,China,Flood,6,233,,3622400,,3622400,4052972
2018,CHN,China,Storm,5,51,,2693200,4000,2697200,2529000
2018,COL,Colombia,Flood,1,14,,,,,
2018,FJI,Fiji,Storm,1,5,,89950,,89950,
2018,FRA,France,"Extreme temperature ",2,3,,,,,
2018,FRA,France,Flood,2,13,8,4150,,4158,
2018,FRA,France,Storm,2,6,30,,,30,200000
2018,DEU,Germany,"Extreme temperature ",1,,,,,,
2018,DEU,Germany,Storm,1,8,12,,,12,588475
2018,GHA,Ghana,Flood,1,35,,,,,
2018,GRC,Greece,Wildfire,1,126,69,,,69,
2018,IND,India,"Extreme temperature ",1,44,,,,,
2018,IND,India,Flood,9,567,69,5496291,3050,5499410,4262500
2018,IND,India,Storm,9,494,450,343000,,343450,324000
